danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,k_cluster
0.527,0.96,-5.278,0.0694,0.0001,0.0016,0.118,0.459,92.713,223481,0
0.249,0.117,-24.586,0.045,0.991,3.45e-05,0.0919,0.0818,84.565,162853,4
0.688,0.04,-31.897,0.433,0.951,0.0,0.184,0.397,131.356,68773,3
0.352,0.917,-6.48,0.0845,0.00386,0.0163,0.115,0.157,108.752,190841,0
0.718,0.191,-21.763,0.935,0.847,0.0,0.275,0.492,123.624,142787,3
0.548,0.319,-10.972,0.173,0.435,0.0,0.101,0.456,135.912,169927,2
0.464,0.943,-5.328,0.137,6.2e-05,0.703,0.0854,0.48,150.94,193133,0
0.27,0.195,-19.065,0.0329,0.943,0.903,0.163,0.163,78.656,300547,4
0.584,0.407,-7.356,0.046,0.476,0.0,0.18,0.341,115.124,246735,2
0.412,0.983,-4.4,0.102,0.00204,0.928,0.587,0.117,137.963,172289,0
0.321,0.0861,-22.808,0.0516,0.992,0.932,0.11,0.135,120.088,176000,4
0.589,0.211,-15.169,0.914,0.643,0.0,0.134,0.258,181.489,165546,3
0.671,0.641,-7.763,0.0395,0.452,4.11e-06,0.237,0.493,142.987,169203,1
0.0,0.157,-17.955,0.0,0.815,4.61e-05,0.0,0.0,0.0,4893,4
0.583,0.885,-3.571,0.106,0.0244,0.0,0.357,0.601,92.959,217052,1
0.292,0.324,-11.996,0.0346,0.797,0.000473,0.12,0.384,176.631,201373,2
0.456,0.669,-16.958,0.938,0.988,0.00533,0.113,0.216,78.479,204893,3
0.502,0.924,-6.299,0.0503,0.0127,0.0,0.162,0.922,149.186,219667,1
0.268,0.0881,-20.256,0.057,0.979,0.172,0.0778,0.0392,81.739,300427,4
0.188,0.96,-8.084,0.0986,1.88e-06,0.725,0.101,0.145,111.051,501773,0
0.524,0.755,-13.452,0.0446,0.0308,0.384,0.0544,0.648,122.212,370000,1
0.356,0.0365,-26.302,0.0615,0.995,0.932,0.1,0.362,165.46,172500,4
0.521,0.92,-4.358,0.0507,0.00121,0.793,0.0862,0.347,174.988,335376,0
0.67,0.88,-6.419,0.044,0.00162,0.0,0.261,0.312,121.004,227405,0
0.561,0.292,-17.487,0.154,0.915,0.0,0.296,0.587,135.314,100533,2
0.586,0.68,-8.682,0.0504,0.0289,0.184,0.124,0.421,169.937,234627,0
0.364,0.0464,-22.435,0.0442,0.994,0.912,0.0836,0.343,73.18,160354,4
0.496,0.974,-0.507,0.306,0.000345,0.69,0.176,0.148,172.034,279070,0
0.412,0.492,-10.037,0.0796,0.304,0.00426,0.18,0.343,96.506,264501,2
0.448,0.967,-6.563,0.0527,1.79e-05,0.355,0.31,0.494,99.977,190773,0
0.532,0.149,-16.545,0.0305,0.943,0.696,0.112,0.213,98.18,127505,4
0.677,0.404,-15.633,0.906,0.97,0.00051,0.112,0.208,108.887,384840,3
0.619,0.76,-3.91,0.0295,0.518,5.69e-05,0.194,0.645,101.018,224000,1
0.578,0.264,-29.434,0.0638,0.994,0.967,0.105,0.274,75.085,124000,4
0.731,0.725,-5.21,0.249,0.00432,0.0,0.0556,0.351,149.963,179200,1
0.6,0.0389,-26.451,0.368,0.516,0.0,0.0784,0.317,170.891,215453,2
0.189,0.878,-6.256,0.153,1.67e-05,0.00126,0.13,0.379,170.045,215947,0
0.0,0.0566,-19.521,0.0,0.85,0.0,0.0,0.0,0.0,6147,4
0.164,0.984,-1.757,0.0739,1.61e-05,0.14,0.124,0.1,179.973,158787,0
0.886,0.26,-11.676,0.0574,0.793,0.000429,0.0901,0.516,138.052,256560,2
0.484,0.0357,-29.615,0.0509,0.995,0.936,0.0985,0.204,81.645,248000,4
0.821,0.366,-6.544,0.0339,0.804,5.53e-06,0.0973,0.498,119.931,219409,2
0.64,0.904,-4.28,0.0874,0.175,1.21e-05,0.105,0.559,99.41,198000,1
0.806,0.665,-7.464,0.132,0.288,0.0,0.0748,0.502,98.426,160812,1
0.335,0.041,-20.502,0.0423,0.943,0.866,0.11,0.0362,130.509,260253,4
0.596,0.224,-14.322,0.908,0.885,0.0,0.13,0.317,79.708,462427,3
0.552,0.636,-6.215,0.0338,0.304,2.32e-05,0.153,0.663,82.884,119467,1
0.661,0.868,-6.544,0.0631,0.0101,3.21e-06,0.107,0.394,121.968,196480,1
0.531,0.821,-6.812,0.0439,0.0701,0.171,0.124,0.34,129.139,230800,0
0.643,0.499,-7.94,0.0304,0.166,0.00119,0.194,0.38,122.171,237720,1
0.443,0.304,-14.445,0.143,0.975,8.72e-06,0.357,0.178,110.046,287587,2
0.822,0.816,-6.823,0.172,0.31,0.00146,0.108,0.874,167.053,248853,1
0.669,0.793,-6.16,0.0403,0.0318,0.0372,0.555,0.159,121.995,220205,0
0.845,0.564,-9.081,0.0459,0.52,0.863,0.0938,0.305,130.016,211789,2
0.781,0.831,-6.061,0.111,0.0596,0.0,0.187,0.661,139.98,234920,1
0.753,0.706,-8.258,0.082,0.528,9.15e-05,0.167,0.716,141.411,230907,1
0.58,0.737,-5.945,0.0869,0.51,1.33e-06,0.0352,0.198,78.523,192667,2
0.688,0.476,-6.56,0.0311,0.638,0.0128,0.109,0.276,150.051,168007,2
0.508,0.902,-6.886,0.03,0.00131,0.796,0.111,0.557,103.71,426332,0
0.452,0.963,-3.573,0.115,1.63e-05,0.0,0.338,0.435,130.072,219737,0
0.525,0.176,-22.959,0.0935,0.921,0.755,0.0743,0.317,80.389,78565,4
0.355,0.0279,-27.77,0.0507,0.958,0.0,0.0671,0.044,132.067,349387,4
0.662,0.626,-8.3,0.221,0.736,0.0,0.27,0.321,121.828,203248,2
0.728,0.431,-9.966,0.0622,0.749,0.0,0.0996,0.629,130.022,147800,2
0.502,0.351,-11.783,0.0296,0.519,0.474,0.109,0.173,145.065,208031,2
0.625,0.241,-15.414,0.952,0.986,0.000395,0.141,0.38,85.833,78907,3
0.547,0.878,-10.684,0.916,0.744,0.0,0.917,0.305,111.661,124907,3
0.582,0.782,-5.013,0.0449,0.00157,0.0,0.0618,0.493,98.026,184598,1
0.655,0.686,-5.701,0.028,0.371,1.13e-06,0.113,0.544,112.974,186109,1
0.753,0.876,-5.856,0.0717,0.476,0.00488,0.117,0.205,124.002,199355,1
0.633,0.2,-16.488,0.958,0.835,0.0,0.147,0.377,166.227,813573,3
0.702,0.472,-9.913,0.0373,0.544,0.000178,0.294,0.807,128.26,165413,1
0.679,0.697,-5.369,0.0454,0.0148,0.0119,0.124,0.776,110.558,247011,1
0.762,0.528,-6.789,0.0335,0.0573,0.0,0.281,0.933,140.403,129613,1
0.556,0.357,-19.014,0.924,0.841,0.0,0.627,0.474,140.755,112000,3
0.484,0.98,-4.555,0.153,0.00011,1.2e-05,0.0989,0.0655,120.03,258214,0
0.716,0.563,-5.486,0.0425,0.326,0.0,0.119,0.495,86.005,160465,1
0.531,0.923,-6.752,0.0891,5.06e-05,0.767,0.0428,0.487,112.005,216800,0
0.218,0.305,-18.096,0.0546,0.014,0.907,0.111,0.0379,139.4,218182,4
0.727,0.832,-5.851,0.05,0.164,0.0,0.105,0.822,131.703,194120,1
0.728,0.571,-8.693,0.0913,0.534,0.00098,0.131,0.195,124.024,154816,2
0.615,0.56,-7.721,0.0389,0.442,3.99e-06,0.132,0.502,131.859,227600,1
0.551,0.284,-11.05,0.041,0.908,0.0002,0.175,0.228,173.945,215893,2
0.479,0.96,-9.551,0.0991,0.000148,4.62e-05,0.208,0.506,93.867,168600,0
0.553,0.0396,-23.789,0.105,0.996,0.965,0.116,0.845,92.204,138158,4
0.678,0.916,-3.344,0.12,0.017,0.000876,0.277,0.412,125.944,161905,0
0.352,0.174,-13.51,0.0355,0.962,0.912,0.101,0.0389,139.998,216000,4
0.633,0.553,-6.983,0.0257,0.0764,0.0,0.0817,0.643,98.87,284560,1
0.522,0.0222,-32.086,0.58,0.176,0.0,0.487,0.369,171.812,254249,3
0.721,0.621,-3.639,0.0483,0.304,0.0,0.266,0.473,127.976,184667,1
0.379,0.0309,-25.627,0.0443,0.995,0.947,0.101,0.2,65.79,142851,4
0.468,0.863,-4.733,0.0393,0.000768,0.00618,0.138,0.113,135.046,226114,0
0.578,0.332,-16.599,0.947,0.76,0.0,0.928,0.636,156.539,228173,3
0.394,0.598,-14.553,0.0382,0.697,0.0746,0.118,0.961,93.466,198493,1
0.58,0.416,-4.803,0.0338,0.733,0.0,0.185,0.211,117.169,201282,2
0.417,0.166,-16.322,0.0605,0.977,0.00112,0.107,0.144,130.251,234893,2
0.121,0.0307,-25.019,0.0365,0.992,0.919,0.122,0.0378,170.986,194813,4
0.366,0.67,-6.874,0.129,0.687,2.28e-05,0.713,0.544,81.654,250200,0
0.667,0.0953,-16.835,0.0535,0.986,0.933,0.121,0.328,66.063,108000,4
0.45,0.857,-4.26,0.0601,0.0334,0.0,0.178,0.258,149.923,179600,0
0.706,0.181,-24.742,0.92,0.986,0.0,0.364,0.653,90.23,207493,3
0.517,0.525,-7.494,0.0492,0.217,0.0,0.107,0.478,170.049,240867,0
0.582,0.253,-11.43,0.0259,0.827,2.95e-05,0.091,0.294,90.184,277000,2
0.438,0.761,-6.851,0.0346,0.000508,0.682,0.802,0.725,137.318,1292133,0
0.732,0.641,-7.436,0.0811,0.0394,0.0,0.0719,0.478,105.032,206286,1
0.103,0.197,-19.016,0.0405,0.653,0.847,0.112,0.0659,54.085,244321,4
0.727,0.387,-12.333,0.0412,0.248,0.0102,0.0625,0.966,160.395,150400,1
0.861,0.567,-6.276,0.0521,0.0117,0.000266,0.0737,0.89,134.038,158436,1
0.669,0.0497,-15.194,0.408,0.257,0.0,0.125,0.43,102.983,244987,2
0.732,0.732,-3.145,0.0291,0.0722,1.51e-05,0.0822,0.874,115.008,211800,1
0.115,0.668,-8.363,0.0594,0.0178,1.85e-05,0.101,0.0728,74.857,1392667,0
0.542,0.181,-16.17,0.0311,0.961,0.938,0.0859,0.116,60.675,232028,4
0.355,0.0748,-21.293,0.0334,0.865,0.897,0.0699,0.0395,131.956,288053,4
0.532,0.386,-10.509,0.0289,0.648,6.4e-05,0.208,0.284,119.93,298000,2
0.683,0.647,-6.748,0.0536,0.239,0.0,0.119,0.716,128.334,163067,1
0.391,0.571,-9.149,0.0448,0.7,0.0,0.33,0.937,133.239,98200,1
0.485,0.937,-5.757,0.0393,0.029,0.00031,0.314,0.731,139.973,213693,1
0.48,0.602,-6.335,0.368,0.487,0.0,0.0848,0.269,179.798,213333,0
0.428,0.0458,-26.385,0.0553,0.994,0.97,0.0863,0.474,68.542,122000,4
0.874,0.445,-9.675,0.192,0.7,0.231,0.119,0.629,146.154,92160,1
0.498,0.296,-13.797,0.0762,0.596,0.0,0.29,0.642,127.369,306968,2
0.689,0.496,-11.629,0.954,0.632,0.0,0.35,0.623,86.525,429141,3
0.59,0.316,-23.987,0.938,0.99,0.00134,0.105,0.226,99.069,1742733,3
0.68,0.254,-16.809,0.923,0.592,0.0,0.404,0.675,100.561,130000,3
0.375,0.0696,-23.895,0.0351,0.991,0.938,0.118,0.524,128.085,127059,4
0.133,0.969,-5.435,0.133,0.00154,0.0562,0.942,0.0907,94.099,474600,0
0.515,0.675,-4.801,0.0358,0.0356,0.0,0.15,0.216,128.14,212813,0
0.687,0.884,-6.53,0.0697,0.458,1.75e-05,0.0837,0.819,119.947,272000,1
0.192,0.988,-3.879,0.0768,1.35e-05,0.000327,0.279,0.488,147.088,221213,0
0.611,0.52,-5.445,0.0346,0.0132,0.0,0.105,0.771,159.927,149878,1
0.69,0.845,-6.01,0.15,0.00351,2.79e-06,0.418,0.789,122.023,199929,1
0.663,0.735,-5.52,0.0282,0.208,4.53e-05,0.114,0.494,114.968,210240,1
0.524,0.711,-5.494,0.0405,0.0567,0.0,0.134,0.539,203.867,257133,0
0.677,0.521,-9.105,0.0882,0.446,6.69e-06,0.314,0.766,124.999,185787,1
0.758,0.935,-2.834,0.0654,0.0516,7.28e-05,0.823,0.691,122.983,193841,1
0.661,0.347,-16.23,0.937,0.827,0.0,0.0475,0.459,110.78,1769947,3
0.501,0.159,-21.757,0.0394,0.874,0.881,0.125,0.406,117.316,329600,4
0.52,0.344,-10.132,0.0243,0.0173,0.00467,0.0856,0.0825,77.968,356285,2
0.624,0.215,-20.844,0.952,0.688,0.0,0.133,0.654,76.127,343446,3
0.411,0.0416,-19.668,0.0496,0.991,0.943,0.0847,0.0907,65.496,208091,4
0.632,0.586,-11.333,0.0284,0.0983,0.581,0.0535,0.89,114.243,342173,1
0.566,0.769,-4.342,0.0872,0.0183,0.0,0.108,0.385,170.036,191100,0
0.832,0.549,-8.259,0.0602,0.168,0.0,0.11,0.384,140.045,181496,1
0.645,0.119,-20.521,0.0505,0.968,0.877,0.102,0.0505,121.975,192171,4
0.785,0.818,-8.711,0.099,0.624,0.149,0.149,0.0503,117.98,163759,2
0.415,0.952,-6.84,0.0495,0.000397,0.91,0.303,0.353,131.545,278160,0
0.583,0.916,-1.396,0.149,0.0683,0.0,0.0489,0.732,167.933,175837,1
0.565,0.18,-14.239,0.847,0.889,1.39e-05,0.271,0.36,141.141,650987,3
0.662,0.263,-16.714,0.938,0.473,0.0,0.404,0.189,138.977,1509591,3
0.775,0.872,-4.194,0.0469,0.033,0.0579,0.298,0.379,122.994,191496,1
0.593,0.105,-25.544,0.929,0.977,0.0,0.512,0.504,87.713,408400,3
0.719,0.873,-3.79,0.0663,0.261,0.0,0.077,0.727,92.481,213493,1
0.652,0.505,-7.09,0.033,0.25,6.07e-05,0.12,0.457,120.963,240802,1
0.541,0.29,-8.603,0.0361,0.596,0.00372,0.112,0.272,118.675,217571,2
0.183,0.98,-4.706,0.146,0.0011,0.849,0.0884,0.0652,158.797,289115,0
0.668,0.527,-12.187,0.947,0.988,0.000784,0.645,0.921,65.848,18133,3
0.202,0.153,-23.773,0.0593,0.915,0.925,0.102,0.28,63.085,203000,4
0.829,0.51,-9.334,0.0369,0.00821,0.0014,0.0829,0.45,119.993,208133,1
0.305,0.832,-7.981,0.0398,0.000332,2.4e-05,0.091,0.585,100.677,206773,0
0.462,0.98,-4.518,0.148,0.00649,0.666,0.371,0.376,172.137,318213,0
0.512,0.92,-4.073,0.0584,0.00409,2.14e-05,0.333,0.233,149.851,245600,0
0.926,0.492,-9.132,0.333,0.0561,4.88e-05,0.0874,0.311,136.975,211095,1
0.289,0.932,-4.792,0.0574,2.31e-05,0.584,0.088,0.512,101.731,285773,0
0.513,0.535,-16.92,0.936,0.668,0.0,0.611,0.61,77.129,208013,3
0.604,0.591,-6.874,0.0614,0.704,0.0,0.47,0.829,140.558,130893,1
0.69,0.0209,-27.666,0.509,0.449,9.68e-06,0.0933,0.164,126.055,315154,3
0.201,0.096,-18.799,0.0334,0.922,0.716,0.112,0.0646,177.239,186645,4
0.358,0.0122,-25.683,0.227,0.868,1.06e-06,0.0742,0.225,177.565,650027,2
0.277,0.00388,-34.372,0.0366,0.995,0.838,0.0916,0.141,81.785,148500,4
0.56,0.709,-8.852,0.0346,0.197,0.00402,0.0922,0.615,167.935,220135,1
0.692,0.848,-13.788,0.0404,0.0522,0.00733,0.0151,0.95,129.992,214333,1
0.825,0.275,-8.097,0.0547,0.561,0.0,0.203,0.348,129.982,176297,2
0.626,0.619,-6.512,0.0637,0.125,0.0,0.0352,0.288,137.898,196467,0
0.292,0.976,-2.985,0.101,4.87e-06,0.0843,0.106,0.434,173.976,211800,0
0.326,0.949,-3.819,0.079,0.000418,0.00394,0.773,0.166,116.292,437547,0
0.756,0.657,-5.513,0.0406,0.00415,2.06e-05,0.105,0.868,109.987,209455,1
0.312,0.824,-10.297,0.0978,0.0447,0.000204,0.163,0.298,118.607,268547,0
0.617,0.483,-9.275,0.0365,0.0271,0.916,0.103,0.463,117.991,230439,1
0.821,0.744,-7.865,0.273,0.318,1.8e-06,0.193,0.628,104.936,165000,1
0.584,0.76,-5.724,0.0299,0.0475,0.187,0.0843,0.782,134.989,205250,1
0.31,0.903,-4.11,0.0514,0.0399,3.12e-05,0.974,0.198,108.362,254067,0
0.654,0.865,-5.56,0.401,0.142,0.0,0.977,0.463,120.099,168000,0
0.529,0.983,-3.186,0.125,2.41e-05,0.0148,0.0763,0.359,125.017,253680,0
0.685,0.508,-6.4,0.0987,0.193,0.0,0.139,0.315,99.063,217287,1
0.403,0.44,-12.954,0.0284,0.702,0.927,0.556,0.111,176.043,297288,0
0.614,0.853,-2.87,0.0561,0.00983,2.74e-06,0.399,0.884,96.005,203560,1
0.86,0.784,-3.947,0.0948,0.367,0.0,0.272,0.748,99.951,171300,1
0.617,0.864,-6.549,0.0297,0.162,0.00514,0.127,0.928,141.479,194973,1
0.873,0.971,-4.276,0.333,0.00868,0.0358,0.296,0.495,127.991,183382,1
0.689,0.406,-15.652,0.942,0.964,0.0,0.357,0.678,103.219,102933,3
0.757,0.557,-5.167,0.0511,0.325,0.0,0.13,0.217,88.032,132739,1
0.362,0.0958,-24.794,0.0514,0.994,0.948,0.11,0.372,132.829,122786,4
0.361,0.875,-5.302,0.0531,0.00137,3.48e-05,0.145,0.401,154.818,232827,0
0.447,0.991,-4.923,0.155,1.79e-05,0.00246,0.115,0.0789,90.001,367200,0
0.59,0.0597,-22.86,0.267,0.965,0.0,0.0896,0.551,61.039,75667,2
0.299,0.11,-21.916,0.0347,0.959,0.861,0.105,0.0394,77.83,253208,4
0.0,0.477,-18.548,0.0,0.28,0.0,0.508,0.0,0.0,697293,4
0.194,0.0388,-28.622,0.0421,0.987,0.761,0.104,0.0952,83.457,189000,4
0.406,0.683,-6.593,0.0327,0.00199,1.29e-05,0.383,0.821,126.737,205667,1
0.222,0.0166,-24.459,0.0464,0.983,0.0154,0.261,0.0679,176.796,170240,4
0.641,0.623,-6.117,0.066,0.00125,1.27e-06,0.205,0.398,104.392,214406,1
0.509,0.833,-5.337,0.0597,0.0398,0.00257,0.207,0.569,79.935,330667,1
0.511,0.213,-11.768,0.029,0.749,0.0,0.154,0.383,160.112,215261,2
0.712,0.46,-9.6,0.201,0.66,6.42e-06,0.101,0.123,79.98,250837,2
0.632,0.546,-8.57,0.0333,0.539,8.45e-05,0.617,0.4,72.559,226880,2
0.608,0.109,-15.899,0.91,0.681,1.47e-05,0.103,0.291,81.374,170827,3
0.0,0.217,-17.403,0.0,0.277,1.21e-06,0.0,0.0,0.0,5467,4
0.61,0.239,-21.048,0.0443,0.0255,0.662,0.297,0.8,144.525,83045,1
0.38,0.0303,-25.457,0.119,0.945,1.81e-05,0.164,0.278,86.049,640693,4
0.281,0.0279,-24.54,0.0395,0.98,0.909,0.109,0.0374,75.048,151200,4
0.387,0.811,-5.789,0.0328,0.0706,0.634,0.145,0.437,116.34,180957,0
0.87,0.554,-5.828,0.0635,0.0802,0.0739,0.115,0.462,123.998,394573,1
0.84,0.435,-11.716,0.379,0.78,0.00494,0.18,0.585,100.021,155811,2
0.476,0.874,-6.509,0.0387,0.00781,0.0,0.0494,0.673,166.924,178547,1
0.315,0.22,-13.156,0.037,0.822,0.000211,0.245,0.0723,88.045,325947,2
0.46,0.816,-6.918,0.0296,0.234,0.805,0.0783,0.33,130.713,246080,0
0.23,0.0444,-25.384,0.0428,0.894,0.925,0.107,0.0408,83.967,181800,4
0.746,0.456,-9.734,0.0448,0.602,0.000142,0.0724,0.468,88.257,324720,2
0.686,0.53,-10.998,0.936,0.905,0.0,0.738,0.653,109.709,363000,3
0.739,0.658,-5.462,0.0762,0.0748,2.14e-06,0.101,0.707,77.999,252125,1
0.526,0.0733,-27.083,0.0317,0.992,0.963,0.116,0.358,140.989,129000,4
0.476,0.546,-7.137,0.252,0.653,9.02e-06,0.0895,0.646,74.212,196484,2
0.437,0.474,-7.532,0.0336,0.00989,0.0,0.0814,0.288,72.041,218303,0
0.819,0.695,-6.885,0.101,0.0807,0.0,0.169,0.826,104.029,163399,1
0.501,0.308,-9.513,0.0276,0.646,0.773,0.112,0.0958,113.835,229987,2
0.747,0.573,-6.562,0.295,0.268,0.0,0.302,0.551,90.036,142766,1
0.482,0.934,-6.138,0.104,0.000122,1.4e-06,0.325,0.469,90.185,128288,0
0.35,0.0641,-19.473,0.0583,0.983,0.0,0.203,0.0487,81.819,246267,2
0.555,0.0508,-24.726,0.471,0.951,0.00014,0.113,0.296,120.138,761467,3
0.347,0.0362,-25.999,0.0401,0.981,0.925,0.104,0.121,69.412,113385,4
0.148,0.0195,-27.494,0.039,0.854,0.953,0.118,0.0367,69.849,182400,4
0.559,0.601,-7.926,0.0434,0.0471,0.154,0.456,0.247,77.992,206852,0
0.424,0.699,-13.959,0.0507,0.281,0.881,0.0918,0.623,126.481,243533,0
0.586,0.0835,-18.755,0.0477,0.954,0.749,0.242,0.158,159.968,148427,4
0.59,0.0193,-13.666,0.901,0.457,7.58e-06,0.101,0.32,169.237,189547,3
0.564,0.972,-3.603,0.035,0.000359,0.934,0.268,0.0377,130.009,188308,0
0.707,0.837,-7.124,0.0399,0.00815,0.0029,0.3,0.249,115.0,141397,0
0.342,0.677,-11.906,0.0568,0.0013,0.00671,0.201,0.501,188.6,207360,0
0.559,0.421,-12.706,0.0879,0.667,0.0,0.11,0.711,93.466,177187,2
0.662,0.664,-6.401,0.031,0.372,0.0,0.177,0.729,102.924,174933,1
0.647,0.759,-5.468,0.12,0.00367,1.13e-05,0.0704,0.424,89.944,186467,1
0.311,0.885,-5.42,0.2,0.00779,0.0,0.369,0.479,184.948,165320,0
0.697,0.0187,-21.635,0.476,0.126,0.0,0.0978,0.308,124.603,165427,3
0.28,0.305,-14.842,0.0482,0.887,0.647,0.356,0.35,73.941,129373,4
0.62,0.787,-9.869,0.0475,0.00291,0.839,0.113,0.0399,128.01,382944,0
0.573,0.718,-6.372,0.0336,0.115,0.00012,0.402,0.284,123.994,223907,0
0.23,0.0117,-22.623,0.0304,0.98,0.96,0.117,0.042,94.569,169933,4
0.434,0.963,-3.548,0.111,0.000422,0.0,0.0623,0.497,159.987,188379,0
0.567,0.224,-10.024,0.0299,0.887,0.0,0.109,0.2,124.44,231813,2
0.798,0.629,-12.491,0.175,0.844,0.696,0.115,0.561,107.964,211683,2
0.666,0.773,-5.432,0.0768,0.221,0.0,0.0948,0.448,97.049,203120,1
0.819,0.626,-4.574,0.202,0.00748,0.101,0.167,0.415,143.01,195906,1
0.583,0.0889,-19.606,0.0666,0.98,0.914,0.113,0.207,131.667,142684,4
0.25,0.553,-8.188,0.0429,0.606,0.673,0.145,0.226,118.985,123360,2
0.152,0.0692,-22.101,0.0467,0.94,0.916,0.0997,0.0342,135.969,220786,4
0.331,0.96,-5.953,0.121,1.21e-06,0.331,0.14,0.0758,118.633,408733,0
0.596,0.92,-6.89,0.059,0.0182,0.000133,0.32,0.684,135.0,225832,1
0.649,0.344,-9.239,0.0346,0.601,3.13e-05,0.101,0.529,110.995,186347,2
0.659,0.472,-7.003,0.0559,0.32,0.0,0.128,0.413,60.068,228160,1
0.653,0.73,-10.613,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,220400,1
0.435,0.153,-11.536,0.0499,0.953,0.00155,0.11,0.326,182.647,205200,2
0.191,0.0115,-28.283,0.0468,0.92,0.907,0.105,0.0646,70.785,173226,4
0.484,0.381,-10.732,0.0625,0.74,1.4e-06,0.111,0.296,118.567,229667,2
0.685,0.15,-20.543,0.039,0.797,0.0461,0.1,0.125,124.956,379520,2
0.512,0.596,-5.226,0.0277,0.884,0.00029,0.282,0.617,103.219,184470,2
0.689,0.353,-10.259,0.0346,0.529,0.0,0.0967,0.412,98.808,240693,2
0.282,0.251,-10.648,0.0315,0.699,1.47e-05,0.11,0.11,129.826,385053,2
0.152,0.0287,-19.584,0.0379,0.917,0.072,0.0977,0.0588,80.141,314693,4
0.561,0.462,-14.241,0.904,0.96,0.0,0.697,0.703,107.956,82933,3
0.612,0.00699,-16.04,0.266,0.346,0.0,0.106,0.176,167.208,1086088,3
0.491,0.981,-3.673,0.131,0.0116,0.000971,0.144,0.366,138.015,194787,0
0.517,0.254,-13.4,0.0366,0.653,0.00343,0.184,0.294,114.036,169733,2
0.494,0.983,-4.505,0.0764,0.000336,0.174,0.0913,0.549,156.017,176968,0
0.367,0.877,-3.92,0.109,0.00108,1.08e-05,0.351,0.395,157.68,224307,0
0.625,0.431,-16.421,0.502,0.56,0.0,0.809,0.424,105.233,282044,3
0.795,0.48,-8.556,0.0688,0.243,0.0,0.271,0.723,149.919,171375,1
0.588,0.456,-8.868,0.947,0.672,0.0,0.0947,0.159,190.935,367493,3
0.699,0.121,-19.812,0.948,0.549,0.0,0.456,0.177,104.463,216085,3
0.186,0.178,-20.634,0.0364,0.946,0.892,0.111,0.0395,83.502,163545,4
0.667,0.859,-10.766,0.586,0.818,0.125,0.729,0.599,164.007,400160,3
0.703,0.13,-11.815,0.0356,0.929,0.027,0.108,0.121,81.631,253360,2
0.209,0.867,-5.629,0.0721,0.000281,0.493,0.0914,0.0791,148.513,332120,0
0.266,0.99,-1.383,0.202,2.09e-05,0.229,0.382,0.0808,118.087,262920,0
0.273,0.537,-9.612,0.0306,0.0241,0.0,0.0922,0.232,81.814,287320,0
0.432,0.377,-5.79,0.0304,0.459,0.0,0.114,0.394,94.973,260867,2
0.523,0.954,-3.051,0.0374,0.00385,1.65e-06,0.243,0.901,141.982,215120,1
0.436,0.929,-4.883,0.0582,2.29e-06,0.00188,0.214,0.337,100.003,215400,0
0.721,0.206,-21.533,0.837,0.522,0.0,0.202,0.623,78.599,47653,3
0.652,0.877,-2.986,0.0465,0.0227,0.0,0.0789,0.486,118.491,200107,1
0.245,0.15,-23.074,0.0391,0.93,0.926,0.101,0.0736,66.639,242491,4
0.396,0.473,-7.67,0.0345,0.326,0.000124,0.109,0.385,133.449,219027,2
0.374,0.556,-5.985,0.0294,0.0828,0.0154,0.187,0.382,117.434,212876,0
0.802,0.272,-10.563,0.412,0.309,0.0,0.403,0.669,68.969,174520,1
0.424,0.635,-8.876,0.0349,0.000589,0.848,0.143,0.173,130.321,233523,0
0.566,0.116,-24.343,0.0661,0.996,0.966,0.123,0.762,66.541,71500,4
0.665,0.699,-5.265,0.0578,0.423,0.0,0.0969,0.585,124.896,190932,1
0.214,0.237,-13.179,0.0337,0.991,0.00479,0.073,0.181,90.114,506227,2
0.73,0.799,-5.36,0.0695,0.000704,1.98e-06,0.177,0.613,121.291,240141,1
0.556,0.893,-8.413,0.0388,0.212,0.126,0.25,0.686,124.495,310480,1
0.555,0.453,-7.566,0.0509,0.425,0.0,0.365,0.636,72.776,194874,1
0.686,0.824,-5.413,0.34,0.157,0.0,0.242,0.405,170.079,183827,0
0.488,0.944,-2.402,0.0402,0.00205,0.926,0.131,0.049,174.04,237241,0
0.827,0.751,-5.891,0.0984,0.00303,0.394,0.124,0.739,124.995,170000,1
0.683,0.314,-17.12,0.47,0.541,0.0,0.222,0.528,126.029,129493,3
0.0,0.276,-19.155,0.0,0.0365,0.0,0.0,0.0,0.0,4307,4
0.796,0.614,-7.329,0.0372,0.0991,2.45e-05,0.147,0.737,110.029,281200,1
0.445,0.296,-7.091,0.0419,0.815,0.0,0.0562,0.289,169.331,272547,2
0.148,0.0496,-26.249,0.0442,0.976,0.929,0.0839,0.0398,71.858,298750,4
0.509,0.391,-9.238,0.0281,0.525,0.728,0.0706,0.11,119.884,251142,2
0.633,0.988,-3.177,0.551,0.00501,8.35e-06,0.371,0.46,150.072,198000,0
0.147,0.106,-25.804,0.0419,0.994,0.942,0.0766,0.158,68.701,184218,4
0.679,0.218,-15.399,0.868,0.517,1.49e-06,0.12,0.2,112.425,373355,3
0.639,0.429,-11.024,0.0423,0.436,0.0,0.0943,0.469,119.984,231149,2
0.832,0.544,-12.697,0.0442,0.201,0.000139,0.632,0.928,119.49,275533,1
